Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
05/20/2019 10:00:56,101.6085,,637.8616,62.62374,73.756771,11.13303,14.55997
05/20/2019 09:00:56,81.36108,,441.2303,58.08506,68.989785,10.90473,8.062027
05/20/2019 08:00:56,74.20514,,424.0548,51.80587,63.486387,11.68051,8.228343
05/20/2019 07:00:56,66.20272,,390.2682,,,,13.88878
05/20/2019 06:00:56,81.94584,,401.0225,,,,10.07733
05/20/2019 05:00:56,100.7074,,452.5233,,,,11.28988
05/20/2019 04:00:56,114.1636,,1111.85,,,,9.498482
05/20/2019 03:00:56,102.5096,,1725.908,,,,10.36619
05/20/2019 02:00:56,95.46619,,1523.285,,,,10.45398
05/20/2019 01:00:56,78.10757,,1634.249,,,,
05/20/2019 00:00:56,73.96921,,1600.714,,,,10.23512
05/19/2019 23:00:56,66.38116,,1803.612,,,,8.681917
05/19/2019 22:00:56,74.99438,,1517.923,,,,13.6168
05/19/2019 21:00:56,57.79575,,1436.291,,,,13.7694
05/19/2019 20:00:56,59.37546,,1046.291,,,,15.03495
05/19/2019 19:00:56,40.8062,,1252.653,,,,13.74583
05/19/2019 18:00:56,57.54893,,1236.026,,,,16.05258
05/19/2019 17:00:56,70.66761,,1258.159,,,,17.25556
05/19/2019 16:00:56,68.90289,,1309.569,,,,17.75433
05/19/2019 15:00:56,56.12431,,1467.532,,,,18.34834
05/19/2019 14:00:56,60.63467,,1271.558,,,,21.7369
05/19/2019 13:00:56,65.5341,,1168.645,,,,14.75701
05/19/2019 12:00:56,76.66956,,1069.76,,,,15.16035
05/19/2019 11:00:56,81.23775,,939.8401,,,,19.16304
05/19/2019 10:00:56,93.46497,,629.8205,,,,13.19741
05/19/2019 09:00:56,89.28956,,811.7598,,,,11.132
05/19/2019 08:00:56,71.33908,,1018.219,34.36247,38.789689,4.42722,10.52689
05/19/2019 07:00:56,72.93789,,1154.047,,,,10.91885
05/19/2019 06:00:56,73.10902,,1040.436,,,,12.05366
05/19/2019 05:00:56,81.01195,,965.4218,,,,17.32013
05/19/2019 04:00:56,82.11709,,881.3214,,,,15.76971
05/19/2019 03:00:56,77.12936,,,,,,11.79006
05/19/2019 02:00:56,79.48979,,,,,,12.3507
05/19/2019 01:00:56,66.27164,,,,,,
05/19/2019 00:00:56,58.64094,,,,,,10.49064
05/18/2019 23:00:56,57.70643,,,,,,14.63535
05/18/2019 22:00:56,62.11371,,,,,,15.39272
05/18/2019 21:00:56,57.18716,,,,,,15.10943
05/18/2019 20:00:56,53.14882,,,,,,14.67014
05/18/2019 19:00:56,62.95151,,,,,,15.94593
05/18/2019 18:00:56,61.71666,,,,,,17.61711
05/18/2019 17:00:56,61.31196,,,,,,16.6252
05/18/2019 16:00:56,62.07297,,,,,,16.178
05/18/2019 15:00:56,62.99104,,,,,,15.94889
05/18/2019 14:00:56,73.6052,4.981538,,,,,14.52238
05/18/2019 13:00:56,,,,,,,
05/18/2019 12:00:56,,,,,,,
05/18/2019 11:00:56,,,,,,,
05/18/2019 10:00:56,43.61454,34.59774,1185.527,,,,13.69021
05/18/2019 09:00:56,59.63933,10.2541,906.1722,,,,10.0525
05/18/2019 08:00:56,42.73505,10.01119,657.5559,,,,11.40514
05/18/2019 07:00:56,44.89808,9.658179,722.8499,,,,12.29234
05/18/2019 06:00:56,42.77913,9.812909,851.6742,,,,13.62778
05/18/2019 05:00:56,45.81815,9.470722,973.5003,,,,10.37413
05/18/2019 04:00:56,39.76708,10.28214,1137.101,,,,11.39833
05/18/2019 03:00:56,26.79554,9.543451,1319.125,,,,8.927079
05/18/2019 02:00:56,41.23627,9.869021,1220.439,,,,12.19448
05/18/2019 01:00:56,40.09348,10.21288,1169.784,,,,
05/18/2019 00:00:56,53.21875,10.42974,1156.722,,,,13.07656
05/17/2019 23:00:56,42.11621,10.89467,1132.332,,,,13.3993
05/17/2019 22:00:56,59.25838,16.48225,1553.461,,,,11.98195
05/17/2019 21:00:56,42.85788,17.72307,1408.608,,,,19.36524
05/17/2019 20:00:56,46.51164,11.14732,1457.394,38.44257,41.380316,2.937743,13.38616
05/17/2019 19:00:56,36.54258,18.37002,1248.319,32.84103,35.618371,2.777337,12.80328
05/17/2019 18:00:56,43.26089,24.80402,1302.025,25.6119,28.523332,2.911427,13.97465
05/17/2019 17:00:56,40.44444,20.06755,1381.897,,,,15.24553
05/17/2019 16:00:56,63.2831,14.75127,1275.247,31.3536,35.293766,3.940171,18.47136
05/17/2019 15:00:56,34.18675,16.24141,1426.12,38.20995,43.788704,5.578751,13.38634
05/17/2019 14:00:56,48.93105,19.70201,1213.873,,,,13.18648
05/17/2019 13:00:56,53.35244,16.97532,1208.521,,,,13.96732
05/17/2019 12:00:56,51.34703,17.07273,1130.921,27.80666,30.797731,2.991071,11.67172
05/17/2019 11:00:56,58.4302,13.552,964.2773,28.46388,32.280429,3.816545,8.724068
05/17/2019 10:00:56,50.76094,14.73107,1201.733,35.91597,40.653605,4.737631,13.32529
05/17/2019 09:00:56,50.12935,16.30721,1344.547,50.50954,60.770816,10.26127,11.87332
05/17/2019 08:00:56,20.54508,15.61453,1145.926,36.9008,40.78759,3.886791,10.27599
05/17/2019 07:00:56,25.57489,15.47767,772.5844,,,,10.50562
05/17/2019 06:00:56,41.12045,16.01893,782.4804,,,,14.19558
05/17/2019 05:00:56,42.52275,15.30239,1025.212,,,,13.30052
05/17/2019 04:00:56,38.04956,15.51578,826.4142,,,,14.76613
05/17/2019 03:00:56,40.79201,18.08317,1062.662,,,,9.925621
05/17/2019 02:00:56,43.74431,21.12144,1107.038,,,,9.693362
05/17/2019 01:00:56,33.4558,21.30326,1364,,,,
05/17/2019 00:00:56,46.94231,31.65174,1178.073,,,,8.439443
05/16/2019 23:00:56,42.65137,81.62775,1248.099,,,,13.71606
05/16/2019 22:00:56,35.17973,113.2106,1138.259,,,,13.74965
05/16/2019 21:00:56,41.33926,27.17077,906.1966,,,,12.51822
05/16/2019 20:00:56,41.7261,24.51396,1085.794,,,,19.64985
05/16/2019 19:00:56,36.89982,23.22305,1244.761,28.80641,31.309666,2.503258,14.46424
05/16/2019 18:00:56,52.622,24.29506,1273.55,35.2262,37.734772,2.508572,16.4183
05/16/2019 17:00:56,50.34254,23.01344,1439.609,40.02193,43.275449,3.253518,15.93547
05/16/2019 16:00:56,67.97179,21.55964,1405.079,31.96039,34.924237,2.963845,14.57194
05/16/2019 15:00:56,43.03354,30.91433,1372.556,34.89202,37.037786,2.145768,15.31473
05/16/2019 14:00:56,50.68376,24.5402,1312.678,33.96646,36.073597,2.107136,14.80957
05/16/2019 13:00:56,54.914,17.03755,1608.329,33.62854,36.921165,3.292629,15.35248
05/16/2019 12:00:56,45.66085,23.17626,1270.853,38.20874,42.662274,4.453538,13.27583
05/16/2019 11:00:56,58.92481,34.56067,1107.282,33.23618,36.981515,3.745332,16.99391
05/16/2019 10:00:56,66.80123,28.7967,999.5465,34.32816,40.143352,5.815193,13.25182
05/16/2019 09:00:56,62.63181,30.5271,1068.804,43.45582,54.048317,10.59249,9.887195
05/16/2019 08:00:56,48.95726,26.18456,1023.257,42.8965,50.738869,7.842365,11.80017
05/16/2019 07:00:56,31.22124,27.95841,1341.931,58.88478,65.480827,6.596046,8.331581
05/16/2019 06:00:56,37.9422,33.94732,1247.643,39.17046,41.132537,1.962074,9.641758
05/16/2019 05:00:56,43.4637,22.75465,1211,38.09505,40.231699,2.136649,13.36607
05/16/2019 04:00:56,49.46976,16.48251,807.4688,36.57586,38.710387,2.134528,17.29492
05/16/2019 03:00:56,40.15266,17.5772,379.8627,39.59487,41.432978,1.838107,11.19944
05/16/2019 02:00:56,54.99323,19.68028,377.515,48.55753,51.079754,2.522224,8.287457
05/16/2019 01:00:56,52.18839,25.26318,626.5667,60.36418,63.311929,2.947752,
05/16/2019 00:00:56,60.2661,24.60376,936.1573,,,,12.54416
05/15/2019 23:00:56,51.68246,32.89535,628.5458,,,,17.4918
05/15/2019 22:00:56,44.0085,39.44552,819.2215,,,,12.65611
05/15/2019 21:00:56,49.37985,45.62112,806.3358,,,,12.67413
05/15/2019 20:00:56,64.07935,27.59463,838.1453,43.3568,46.859776,3.502975,12.64475
05/15/2019 19:00:56,55.60743,15.42592,362.5253,32.82029,35.758205,2.937912,12.94915
05/15/2019 18:00:56,46.02837,22.05324,588.9702,38.10193,40.985503,2.883574,15.5186
05/15/2019 17:00:56,60.60746,11.98486,723.0588,34.68239,38.551293,3.868905,13.89394
05/15/2019 16:00:56,78.91756,22.88845,847.1331,35.39853,39.503477,4.104951,14.35434
05/15/2019 15:00:56,73.47443,69.58448,902.5032,50.43437,56.523243,6.088875,12.09479
05/15/2019 14:00:56,69.60302,84.81547,851.1298,56.30855,63.551337,7.242785,15.77186
05/15/2019 13:00:56,67.84808,35.45031,885.9357,45.92621,51.039659,5.113447,13.52505
05/15/2019 12:00:56,69.88266,44.05423,300.4127,51.60889,58.084193,6.475307,12.62936
05/15/2019 11:00:56,79.61329,19.54418,565.571,36.36302,38.173188,1.81017,11.96336
05/15/2019 10:00:56,92.93864,19.15344,491.2845,40.07476,43.871772,3.797007,14.89131
05/15/2019 09:00:56,76.27586,22.17428,618.186,49.95274,58.476207,8.523471,11.54534
05/15/2019 08:00:56,65.95113,20.68917,596.3148,56.76874,67.718998,10.95026,8.316621
05/15/2019 07:00:56,84.75464,44.98508,681.4539,,,,12.94295
05/15/2019 06:00:56,66.66975,55.64059,696.6984,,,,6.66611
05/15/2019 05:00:56,70.70061,38.96668,762.0896,,,,9.182136
05/15/2019 04:00:56,70.01076,28.76971,841.1752,,,,8.134176
05/15/2019 03:00:56,61.9681,21.31718,738.2968,,,,10.26685
05/15/2019 02:00:56,63.99861,16.39369,397.1498,,,,8.399076
05/15/2019 01:00:56,74.92083,19.04503,873.5886,,,,
05/15/2019 00:00:56,76.07195,21.89584,847.2293,,,,8.175708
05/14/2019 23:00:56,85.01965,19.75108,997.9935,,,,9.859065
05/14/2019 22:00:56,87.70403,16.08349,877.8207,,,,13.20033
05/14/2019 21:00:56,86.53624,23.48279,1481.172,,,,11.0349
05/14/2019 20:00:56,72.63728,22.59785,1645.634,77.56728,81.971893,4.404609,12.07408
05/14/2019 19:00:56,54.83677,22.89429,1395.916,69.91257,75.249018,5.336451,17.90128
05/14/2019 18:00:56,53.34295,24.71636,1058.866,56.04731,59.775357,3.728044,13.21856
05/14/2019 17:00:56,48.69512,34.19511,1060.366,54.21282,59.664082,5.451264,13.63077
05/14/2019 16:00:56,59.02134,9.998156,862.981,30.58853,34.302252,3.713723,18.57752
05/14/2019 15:00:56,67.94064,19.35519,739.5554,29.38981,32.118145,2.728333,14.94807
05/14/2019 14:00:56,66.17162,52.15868,872.1815,59.11283,67.368762,8.255927,12.53083
05/14/2019 13:00:56,53.34047,59.03946,854.2831,43.32978,49.90685,6.577066,12.6851
05/14/2019 12:00:56,55.87666,47.44275,487.3159,37.37897,39.341877,1.962903,11.33952
05/14/2019 11:00:56,62.17023,111.9596,656.3275,51.9567,58.887721,6.931018,16.06196
05/14/2019 10:00:56,79.84045,18.02532,436.6297,30.34078,33.937047,3.596262,12.05968
05/14/2019 09:00:56,68.70186,17.39479,489.0246,37.28526,43.78622,6.500961,13.26467
05/14/2019 08:00:56,54.93239,15.66779,749.8938,47.30207,54.541047,7.238973,9.343521
05/14/2019 07:00:56,43.22964,16.5671,726.3156,,,,8.169747
05/14/2019 06:00:56,49.45405,15.38746,543.6611,,,,9.514657
05/14/2019 05:00:56,35.48824,11.10065,841.6957,,,,11.30112
05/14/2019 04:00:56,44.98801,11.454,1255.242,,,,9.746043
05/14/2019 03:00:56,39.06457,11.40295,1309.699,,,,11.30145
05/14/2019 02:00:56,35.24902,12.26517,1451.206,,,,9.540025
05/14/2019 01:00:56,45.35054,13.17408,1242.838,,,,
05/14/2019 00:00:56,45.10667,14.31796,1215.24,,,,13.13782
05/13/2019 23:00:56,52.37988,14.91342,1333.076,41.6445,43.954785,2.310281,12.91167
05/13/2019 22:00:56,61.00111,16.14271,1448.661,44.40602,46.705554,2.299533,10.52331
05/13/2019 21:00:56,46.25053,17.70423,1485.141,50.29045,52.404655,2.114208,12.59377
05/13/2019 20:00:56,43.72841,14.0679,1606.713,46.74807,49.582552,2.834486,14.00342
05/13/2019 19:00:56,31.0109,12.88192,1292.686,36.52485,39.014928,2.490075,13.35086
05/13/2019 18:00:56,26.73764,12.67139,1191.903,40.64176,45.093967,4.452205,14.6202
05/13/2019 17:00:56,37.73468,11.92936,1052.604,31.79428,36.481927,4.687646,14.4582
05/13/2019 16:00:56,48.20709,12.71535,1101.114,20.25649,22.921827,2.665335,17.62934
05/13/2019 15:00:56,38.2436,,1268.043,80.18853,95.337128,15.1486,13.76297
05/13/2019 14:00:56,38.58015,95.23175,1364.843,41.75876,48.033383,6.274624,16.78232
05/13/2019 13:00:56,54.58482,54.92836,999.9501,34.02813,38.870825,4.842692,13.18559
05/13/2019 12:00:56,50.6971,72.46062,1120.519,39.47431,45.453197,5.978885,13.90187
05/13/2019 11:00:56,65.30018,113.3283,1199.603,50.69648,59.151921,8.455438,12.50155
05/13/2019 10:00:56,85.96272,24.67003,1309.04,39.72149,46.182981,6.461488,10.32871
05/13/2019 09:00:56,58.77424,23.15775,1367.706,61.08798,75.2298,14.14182,10.38733
05/13/2019 08:00:56,45.05183,30.4601,1542.42,65.38846,79.242514,13.85406,7.90911
05/13/2019 07:00:56,33.89584,18.42222,1081.502,28.71766,30.958744,2.241081,8.397249
05/13/2019 06:00:56,45.06643,18.31077,1138.855,,,,10.48421
05/13/2019 05:00:56,45.50898,24.9153,1461.789,47.49983,49.775764,2.275932,7.701301
05/13/2019 04:00:56,49.65866,23.22094,367.1092,44.84234,49.153168,4.31083,12.36808
05/13/2019 03:00:56,40.19078,26.1803,95.2877,56.49475,57.836499,1.341748,8.466585
05/13/2019 02:00:56,43.91974,32.13175,186.7387,42.38169,44.135327,1.753636,17.65277
05/13/2019 01:00:56,44.10555,63.43377,14.91566,56.92167,60.05157,3.129897,
05/13/2019 00:00:56,45.67109,147.5791,,97.52689,102.547595,5.020709,7.194739
05/12/2019 23:00:56,47.41663,160.6287,67.63065,105.3325,112.660297,7.327846,9.074372
05/12/2019 22:00:56,21.32331,112.8752,20.48701,67.98221,70.861343,2.879134,9.912513
05/12/2019 21:00:56,13.28241,22.62087,108.875,36.30882,38.344181,2.035358,11.43127
05/12/2019 20:00:56,14.45584,8.603881,101.6806,42.58233,46.542231,3.959902,11.67505
05/12/2019 19:00:56,9.449714,8.182506,268.4711,30.66958,34.57033,3.900748,13.52047
05/12/2019 18:00:56,11.84283,8.0515,219.5563,29.44835,33.739089,4.290744,12.49672
05/12/2019 17:00:56,20.5075,8.1044,227.5191,26.55404,31.177551,4.623506,13.23297
05/12/2019 16:00:56,36.47055,8.14487,111.9214,23.57011,28.806723,5.236617,15.27207
05/12/2019 15:00:56,26.54452,8.248931,104.6324,22.69266,27.065195,4.372533,12.15132
05/12/2019 14:00:56,17.80305,25.42324,83.79411,18.8501,22.089382,3.239282,11.63358
05/12/2019 13:00:56,23.43032,100.9237,22.65772,36.05357,42.847158,6.793584,11.22571
05/12/2019 12:00:56,42.766,10.28064,98.4396,17.46959,20.189468,2.719879,15.22233
05/12/2019 11:00:56,55.79914,14.44076,235.498,,,,12.87715
05/12/2019 10:00:56,60.27452,35.39581,141.7765,29.04919,33.225564,4.176369,12.52693
05/12/2019 09:00:56,62.20142,32.63627,147.1136,31.29022,36.435402,5.145184,11.7285
05/12/2019 08:00:56,43.33595,27.99316,370.051,33.73815,39.466773,5.728621,10.41011
05/12/2019 07:00:56,51.64217,22.04778,469.4846,28.19579,30.256275,2.060488,7.462009
05/12/2019 06:00:56,56.32602,27.24879,279.0501,34.30534,35.515437,1.210093,7.473107
05/12/2019 05:00:56,71.93597,27.89562,406.3602,37.28901,38.963442,1.674433,9.523796
05/12/2019 04:00:56,80.64578,28.99471,1175.877,58.92577,62.892236,3.966462,6.076055
05/12/2019 03:00:56,59.35443,33.71219,1907.128,77.76977,91.753426,13.98366,5.887578
05/12/2019 02:00:56,57.55478,36.16885,678.4318,52.01914,54.363942,2.3448,8.929541
05/12/2019 01:00:56,61.6931,52.82146,601.9387,59.62653,64.095362,4.468829,
05/12/2019 00:00:56,44.502,32.97721,920.4834,83.59457,103.509172,19.91461,7.153589
05/11/2019 23:00:56,43.71091,32.30303,723.6854,65.30216,71.948907,6.646745,8.386616
05/11/2019 22:00:56,29.98615,23.36291,571.5374,49.56385,54.180258,4.616412,9.650753
05/11/2019 21:00:56,38.67392,26.07611,415.0484,55.98998,59.850965,3.860986,9.341807
05/11/2019 20:00:56,28.98556,17.1833,786.5381,55.14117,59.873366,4.732195,10.25312
05/11/2019 19:00:56,33.874,15.32633,461.0598,43.52829,48.521159,4.992873,10.81204
05/11/2019 18:00:56,41.10245,15.55503,374.7475,32.01895,37.426254,5.407302,11.8571
05/11/2019 17:00:56,31.49636,15.47233,437.0884,23.64579,27.535117,3.889327,12.53203
05/11/2019 16:00:56,6.573081,15.52367,599.4055,34.84404,40.082959,5.238923,13.03218
05/11/2019 15:00:56,12.14054,11.14451,537.4767,26.99434,30.82058,3.826236,13.5755
05/11/2019 14:00:56,22.31986,11.41179,512.0266,18.0056,20.676309,2.670711,12.62481
05/11/2019 13:00:56,39.0822,15.44127,429.6917,18.5012,21.074193,2.572997,13.27617
05/11/2019 12:00:56,45.29253,25.24521,17.59883,21.90146,24.883761,2.982297,12.75128
05/11/2019 11:00:56,49.99743,49.83951,405.3281,29.31306,33.88612,4.573059,14.82645
05/11/2019 10:00:56,62.13073,37.14603,680.4478,30.24383,35.264615,5.020787,11.39633
05/11/2019 09:00:56,53.14008,28.07901,840.058,41.07372,49.768511,8.694788,9.295595
05/11/2019 08:00:56,61.63013,27.52119,623.2331,34.78886,38.297549,3.508685,9.3265
05/11/2019 07:00:56,57.49052,41.52011,935.0513,76.09798,82.359763,6.261786,8.132988
05/11/2019 06:00:56,64.07137,36.22277,752.2932,40.47856,44.445513,3.966951,8.638733
05/11/2019 05:00:56,66.39253,48.84102,1203.729,50.96339,53.769208,2.805821,7.913682
05/11/2019 04:00:56,64.40477,40.18501,1291.251,40.44015,42.228519,1.788371,8.929532
05/11/2019 03:00:56,61.80534,40.94222,1332.59,67.49854,70.271379,2.772836,5.465507
05/11/2019 02:00:56,58.37896,25.58084,1135.377,49.5299,53.684064,4.154168,8.322558
05/11/2019 01:00:56,59.31712,36.27083,1396.021,48.10944,51.312391,3.202951,
05/11/2019 00:00:56,45.29908,35.60979,1372.31,65.29469,69.873359,4.578673,8.381157
05/10/2019 23:00:56,41.14112,38.98178,781.9113,54.87112,56.977072,2.105948,9.5885
05/10/2019 22:00:56,38.38301,27.30481,1111.693,65.83636,70.843327,5.00697,8.717117
05/10/2019 21:00:56,27.48679,17.67315,906.7771,48.45791,50.846084,2.388175,12.27823
05/10/2019 20:00:56,42.39443,11.19634,626.7917,29.02645,32.067061,3.040608,13.04848
05/10/2019 19:00:56,58.71206,10.7108,680.0973,26.31332,29.281684,2.968367,13.10408
05/10/2019 18:00:56,52.29304,12.49656,890.0485,35.79352,40.479763,4.686241,12.70164
05/10/2019 17:00:56,44.91765,19.25927,1253.109,76.62021,90.48263,13.86242,10.39496
05/10/2019 16:00:56,36.10196,20.48565,1056.193,57.4655,64.663264,7.197764,13.79752
05/10/2019 15:00:56,25.58992,19.02445,881.9606,44.45287,51.980799,7.527933,17.14394
05/10/2019 14:00:56,44.51865,11.83391,780.5702,34.89626,37.821373,2.925114,16.56166
05/10/2019 13:00:56,45.02238,13.44281,651.4176,32.1449,35.13212,2.987222,11.35277
05/10/2019 12:00:56,48.78959,12.29155,517.1837,37.528,42.316372,4.788369,10.86198
05/10/2019 11:00:56,57.33149,15.00389,676.8627,42.55375,49.499857,6.946112,14.60614
05/10/2019 10:00:56,44.58222,21.50413,777.1146,43.84074,50.381831,6.541095,10.82548
05/10/2019 09:00:56,58.92498,34.15056,500.6274,28.60272,33.277932,4.675208,10.47613
05/10/2019 08:00:56,49.3178,25.74346,685.6516,31.80505,34.608366,2.803312,11.96073
05/10/2019 07:00:56,53.33842,50.07068,753.5267,32.22774,34.333164,2.105427,7.982585
05/10/2019 06:00:56,51.68202,45.16163,769.0692,39.71831,41.395226,1.676915,7.225467
05/10/2019 05:00:56,67.04495,52.8622,703.0885,44.89351,46.893005,1.9995,9.333962
05/10/2019 04:00:56,76.81207,45.63761,504.4223,44.60883,46.668449,2.059624,8.008745
05/10/2019 03:00:56,61.95114,45.79523,129.3324,44.44599,45.98705,1.541058,8.178611
05/10/2019 02:00:56,57.97592,37.7032,579.7241,64.17332,69.066942,4.893625,7.784573
05/10/2019 01:00:56,62.2438,35.20739,346.4417,39.02275,40.646499,1.623752,
05/10/2019 00:00:56,41.14921,53.8928,431.9962,57.65569,62.816538,5.160849,7.804569
05/09/2019 23:00:56,32.87403,27.62765,161.3043,55.23391,57.534548,2.300638,10.57395
05/09/2019 22:00:56,40.7258,22.02886,391.1031,43.04983,45.895933,2.846102,10.59315
05/09/2019 21:00:56,31.44167,17.03511,336.1838,26.81221,28.830763,2.018555,13.18622
05/09/2019 20:00:56,12.65897,19.185,385.3593,37.719,40.979089,3.260091,11.46643
05/09/2019 19:00:56,23.28258,8.222179,301.9426,29.32711,32.74562,3.418511,11.97562
05/09/2019 18:00:56,20.9976,6.051699,162.1595,33.65328,39.397651,5.744373,12.96532
05/09/2019 17:00:56,19.3441,5.100072,237.3859,37.90203,44.606591,6.70456,11.226
05/09/2019 16:00:56,28.29654,7.08388,150.9376,31.30339,36.647118,5.343726,12.24417
05/09/2019 15:00:56,19.70548,14.71515,439.6314,29.17793,34.504666,5.326733,13.69702
05/09/2019 14:00:56,19.97791,18.23401,313.748,24.41918,29.345248,4.92607,11.65392
05/09/2019 13:00:56,27.64612,12.44865,244.8043,22.8571,27.055227,4.198126,12.0452
05/09/2019 12:00:56,34.37978,32.34038,461.8375,25.92967,30.98881,5.059137,14.50949
05/09/2019 11:00:56,44.46734,85.87778,380.6491,34.75177,44.186295,9.434528,10.10685
05/09/2019 10:00:56,62.41575,29.10518,243.682,33.4794,41.638221,8.15882,13.30868
05/09/2019 09:00:56,54.02353,23.47807,325.9933,46.26578,64.014484,17.74871,9.210632
05/09/2019 08:00:56,51.14105,38.30164,579.6963,52.09209,69.588833,17.49674,7.826926
05/09/2019 07:00:56,53.60426,25.96279,821.5681,48.43335,59.091887,10.65854,6.969005
05/09/2019 06:00:56,48.70143,27.96765,816.5665,43.69519,48.675482,4.980288,7.084835
05/09/2019 05:00:56,43.58391,23.45819,824.2399,38.37862,40.503502,2.124882,14.49441
05/09/2019 04:00:56,57.23952,23.21655,845.2513,27.59877,29.611654,2.01288,8.121369
05/09/2019 03:00:56,54.95821,33.6333,946.5239,26.72312,28.389057,1.665935,11.33811
05/09/2019 02:00:56,62.53788,47.29028,995.1303,39.1764,41.861809,2.68541,8.830109
05/09/2019 01:00:56,54.01206,72.96375,1293.524,59.86901,66.846743,6.977736,
05/09/2019 00:00:56,48.60223,61.68389,1131.969,63.38493,71.844119,8.459193,8.59682
05/08/2019 23:00:56,57.79903,53.56095,1046.76,53.05753,58.659544,5.602015,8.396665
05/08/2019 22:00:56,37.9521,46.57032,1568.282,55.14228,62.129852,6.987571,9.069638
05/08/2019 21:00:56,37.99652,33.59914,1292.927,53.54124,59.175217,5.633972,8.391837
05/08/2019 20:00:56,27.19221,16.86045,769.5206,55.80785,62.582195,6.774345,8.685136
05/08/2019 19:00:56,20.68054,17.35808,831.7678,31.99693,36.433191,4.43626,10.67527
05/08/2019 18:00:56,14.65781,11.66541,825.5408,40.00384,48.9255,8.921659,14.73343
05/08/2019 17:00:56,7.472983,9.352604,1034.054,44.49215,55.676608,11.18446,8.78577
05/08/2019 16:00:56,2.896185,8.230936,866.1202,29.47908,35.700046,6.220963,11.26572
05/08/2019 15:00:56,,23.57892,970.9069,,,,
05/08/2019 14:00:56,,14.73692,987.6377,,,,11.99462
05/08/2019 13:00:56,,23.59587,825.0829,,,,13.66198
05/08/2019 12:00:56,,14.06353,751.4691,,,,11.26923
05/08/2019 11:00:56,,24.05958,993.9367,,,,10.5785
05/08/2019 10:00:56,,17.88465,625.8965,,,,10.65077
05/08/2019 09:00:56,,26.72152,781.7104,,,,10.43592
05/08/2019 08:00:56,,45.36655,1095.349,,,,10.11748
05/08/2019 07:00:56,,23.19847,1099.119,,,,9.59654
05/08/2019 06:00:56,,27.66327,992.9756,,,,9.548689
05/08/2019 05:00:56,,26.36256,1170.616,,,,8.892435
05/08/2019 04:00:56,,26.25475,889.8771,,,,14.44435
05/08/2019 03:00:56,,17.3013,958.1782,,,,10.37643
05/08/2019 02:00:56,,18.37592,833.6286,,,,9.742949
05/08/2019 01:00:56,,19.02759,1088.843,,,,
05/08/2019 00:00:56,,16.47763,898.7982,,,,11.84523
05/07/2019 23:00:56,,7.463971,686.0668,,,,8.614281
05/07/2019 22:00:56,,15.88586,1274.425,,,,13.13625
05/07/2019 21:00:56,,15.34229,1055.175,,,,8.725718
05/07/2019 20:00:56,,8.906138,803.5797,,,,10.1166
05/07/2019 19:00:56,,6.864748,825.3211,,,,12.64036
05/07/2019 18:00:56,,14.4582,845.4709,,,,11.1294
05/07/2019 17:00:56,,7.321829,1099.331,,,,9.726873
05/07/2019 16:00:56,,5.96072,678.0612,,,,11.41958
05/07/2019 15:00:56,,6.443017,649.2954,,,,11.53354
05/07/2019 14:00:56,,8.286781,740.1144,21.40419,30.095939,8.691747,14.76397
05/07/2019 13:00:56,,12.06588,804.7112,25.9826,34.234198,8.251595,13.56739
05/07/2019 12:00:56,,11.51545,876.0746,32.66413,41.830956,9.166828,15.90592
05/07/2019 11:00:56,,8.880042,880.0647,35.31893,44.521937,9.20301,11.64096
05/07/2019 10:00:56,,9.633085,901.3279,33.36286,41.036426,7.673564,10.34399
05/07/2019 09:00:56,,9.049412,769.2632,35.84911,45.876505,10.0274,11.27449
05/07/2019 08:00:56,,9.592137,920.8035,31.14275,37.549033,6.406281,12.84276
05/07/2019 07:00:56,,10.11502,770.9113,25.35611,30.706548,5.350436,10.44726
05/07/2019 06:00:56,,8.96593,625.727,15.03882,19.008553,3.969737,12.91856
05/07/2019 05:00:56,,10.40935,540.3893,14.13316,18.164474,4.031317,12.4141
05/07/2019 04:00:56,,12.18627,446.7452,14.79878,19.109301,4.31052,13.43427
05/07/2019 03:00:56,,13.92611,408.0848,26.95498,34.976096,8.021117,10.83889
05/07/2019 02:00:56,,13.94182,634.0234,42.4067,48.137901,5.731205,8.348326
05/07/2019 01:00:56,,12.33333,819.4623,51.26279,57.677997,6.415206,
05/07/2019 00:00:56,,13.24486,494.8855,60.55272,70.279255,9.72654,11.00861
05/06/2019 23:00:56,,10.99915,356.0159,39.65741,47.563179,7.905774,11.20928
05/06/2019 22:00:56,,12.5921,495.1385,39.39472,47.136606,7.741888,10.17197
05/06/2019 21:00:56,,9.275762,333.6802,31.46118,38.645179,7.183999,11.9594
05/06/2019 20:00:56,,9.232824,214.8914,27.56431,34.067478,6.503168,12.93862
05/06/2019 19:00:56,,8.208172,79.97529,26.31173,31.729888,5.418159,10.95706
05/06/2019 18:00:56,,7.048982,82.13721,32.04125,37.609394,5.568146,15.14467
05/06/2019 17:00:56,,9.48749,101.4184,23.47383,29.297229,5.823394,13.66152
05/06/2019 16:00:56,,15.25511,54.5774,22.34379,28.585379,6.241585,14.47153
05/06/2019 15:00:56,,7.965777,214.0533,25.32393,32.755483,7.43155,15.1935
05/06/2019 14:00:56,,9.880426,210.4865,27.53745,37.477027,9.93958,15.00546
